ProductID,StoreID,StockLevels,SupplierLeadTime,StockoutFrequency,ReorderPoint,WarehouseCapacity,OrderFulfillmentTime
1735,2,13,19,13,94,2450,3
1736,23,439,20,17,118,1954,12
1736,73,924,15,5,51,3353,11
1737,62,460,29,13,81,2465,5
1739,37,375,11,16,128,3529,8
1739,4,282,13,14,183,2888,1
1742,89,515,20,13,108,4354,4
1744,42,753,3,4,138,4765,6
1744,19,633,2,10,21,4745,11
1745,20,74,18,1,152,4676,6
1746,77,697,21,13,102,1738,2
1746,97,885,27,16,161,3578,12
1749,86,20,13,16,124,3025,7
1749,11,934,8,3,182,3773,2
1750,81,953,12,0,66,2453,11
1750,73,405,16,4,41,1797,9
1751,9,810,6,10,185,4141,5
1752,47,646,1,12,24,4009,3
1753,97,255,23,0,42,4011,7
1756,92,254,2,2,56,1061,9
1756,61,54,15,13,199,1914,11
1756,4,730,2,4,69,4786,6
1757,33,753,6,12,150,3230,13
1758,10,624,21,13,58,1528,6
1760,45,662,29,7,29,3050,5
1760,64,682,23,2,91,3603,9
1760,25,709,13,3,102,4092,13
1760,16,547,3,2,14,3200,11
1760,40,461,11,7,116,3410,10
1761,4,409,2,4,92,3338,6
1762,70,221,11,2,190,1503,5
1763,72,384,28,11,44,2797,1
1764,47,998,25,19,70,1740,8
1770,72,535,21,13,23,1229,13
1770,35,746,9,0,158,3569,6
1771,11,478,1,6,72,2292,8
1772,50,241,5,10,148,3040,5
1772,47,302,3,0,97,3700,12
1773,6,287,26,16,136,2400,8
1774,44,171,2,13,79,4260,13
1775,47,548,29,3,101,4846,8
1775,14,417,1,18,135,1658,12
1777,10,141,21,18,99,1222,2
1779,3,277,2,9,24,4623,2
1779,27,302,3,15,10,3326,3
1780,4,823,7,12,65,4763,10
1781,42,257,6,11,82,1891,13
1783,23,953,2,16,189,4898,13
1784,38,560,8,4,58,3373,8
1785,63,715,16,7,91,3162,2
1785,77,100,6,12,192,4944,1
1788,15,876,28,4,34,3019,13
1789,74,48,22,14,180,2279,3
1789,90,514,15,13,151,1614,13
1789,8,524,15,8,68,4335,11
1789,50,946,11,11,155,1827,3
1791,66,459,10,19,116,1662,9
1792,9,622,28,16,63,1563,2
1792,26,787,27,16,54,1977,8
1795,76,622,27,3,122,3586,2
1795,89,538,25,15,142,4366,7
1797,91,429,14,5,127,4018,6
1797,45,371,10,1,132,1180,13
1800,57,369,25,17,183,2518,13
1801,44,410,17,12,41,1043,13
1802,95,66,18,13,180,4386,8
1803,59,503,5,9,69,3553,6
1803,65,397,27,9,115,4116,5
1805,76,691,3,11,55,1067,1
1806,92,394,6,15,107,3286,6
1807,92,771,25,10,190,2231,1
1807,33,723,5,3,29,1778,2
1809,32,647,11,13,163,4332,2
1810,55,585,21,3,62,2878,10
1811,92,835,7,1,12,3683,6
1813,46,120,6,6,20,4015,7
1814,90,649,21,18,84,3354,10
1815,21,500,18,10,117,2616,6
1815,76,660,4,6,79,1385,7
1817,12,252,16,10,175,1362,14
1818,1,268,27,4,50,4427,8
1819,18,120,23,19,42,4906,5
1819,27,995,3,13,161,1450,10
1819,52,188,26,7,191,2507,1
1820,37,665,22,6,16,4429,8
1821,57,4,28,8,17,1981,14
1824,19,182,20,14,32,3828,4
1824,41,957,11,5,138,1654,7
1825,95,890,18,2,24,4287,7
1825,99,390,3,16,132,1791,1
1825,30,54,16,11,85,1116,2
1825,46,316,16,5,68,2401,2
1826,5,736,28,15,15,3077,4
1827,50,113,29,13,174,1367,8
1828,41,430,3,17,86,4082,3
1829,81,551,9,0,82,3024,10
1832,21,892,13,1,169,1453,13
1834,49,962,8,17,166,1891,4
1834,81,573,19,9,85,3641,9
1835,47,270,28,2,126,2694,7
1835,7,728,3,6,87,1317,8
1835,59,761,26,5,28,1500,8
1835,74,215,13,10,130,1689,10
1838,41,330,2,4,153,2881,2
1839,28,24,29,6,49,4439,10
1839,36,773,7,2,123,4476,11
1843,76,425,8,15,186,2634,5
1843,60,228,27,3,113,1459,13
1844,98,721,20,6,97,2214,6
1845,72,309,27,12,146,1910,5
1845,79,439,26,7,85,1024,6
1846,70,834,8,9,142,4597,7
1846,48,791,17,17,63,3209,11
1847,37,83,29,10,46,4894,8
1847,32,301,6,13,184,4167,7
1847,85,68,14,6,27,4567,10
1848,81,277,6,4,16,1322,14
1849,54,526,11,4,151,2412,2
1849,2,801,10,17,33,2308,11
1852,5,733,10,15,42,4265,1
1853,66,74,18,16,70,2097,8
1854,34,919,16,9,119,3669,13
1854,42,578,23,15,109,2429,11
1854,98,95,20,11,33,3719,12
1854,19,592,29,7,145,3348,12
1855,35,239,15,14,138,3831,9
1855,7,603,11,14,181,3975,1
1856,62,843,18,7,53,4831,9
1856,97,566,10,16,147,2610,6
1859,85,810,16,9,155,4219,3
1860,60,35,15,8,145,2585,14
1861,95,528,29,3,36,1832,14
1862,9,692,4,16,96,3852,8
1862,79,776,19,9,76,3719,12
1864,42,547,19,2,138,4194,12
1865,2,567,2,18,182,4896,12
1865,60,161,3,17,125,2103,14
1865,97,904,23,18,132,2038,11
1866,19,873,10,19,62,1280,11
1866,25,271,14,4,91,4411,6
1867,86,390,29,5,20,4468,5
1867,57,561,7,13,195,1107,7
1867,95,418,19,18,71,1017,9
1867,73,81,14,3,131,1260,12
1869,7,610,21,3,164,4326,7
1869,89,868,21,5,67,1473,4
1871,16,748,12,0,89,1536,10
1872,15,820,8,19,120,1835,10
1873,37,775,19,1,43,1398,10
1874,59,420,27,18,96,3919,12
1874,36,203,7,14,153,4814,10
1874,69,235,23,14,66,4158,11
1876,3,523,1,3,21,4963,2
1876,24,951,28,14,48,4027,6
1878,2,569,4,2,23,4039,14
1878,72,58,9,12,21,2459,2
1878,67,759,16,11,184,1173,3
1878,73,884,12,5,190,4393,10
1879,89,957,3,15,150,2237,1
1879,10,903,16,15,11,2176,11
1881,37,11,23,13,123,2852,4
1882,1,879,26,14,161,3303,13
1884,38,679,5,9,147,3046,6
1884,34,217,19,16,188,1264,6
1885,63,511,19,12,78,1305,7
1887,36,876,11,12,120,3827,1
1890,70,641,1,19,156,3904,3
1890,60,331,28,9,187,3118,9
1891,14,705,29,1,192,2885,5
1891,75,146,23,10,57,4435,2
1892,59,224,28,17,47,1970,3
1893,64,55,21,19,160,4734,6
1894,13,45,9,10,190,1477,11
1894,82,953,15,5,77,1242,12
1895,24,68,11,14,129,3698,13
1895,46,602,16,7,99,1409,13
1895,33,935,15,17,41,4009,8
1895,88,137,15,2,36,2288,2
1896,46,277,19,1,137,4221,2
1898,30,951,10,5,124,3833,5
1898,24,824,10,19,19,4203,7
1898,65,427,2,19,93,2632,12
1899,46,144,4,5,83,2282,9
1900,28,184,8,2,145,2146,3
1901,81,792,5,0,30,1945,7
1903,83,834,15,0,90,2598,13
1904,3,910,6,4,45,1541,11
1907,17,453,19,1,47,1262,2
1908,7,180,18,1,183,1859,9
1909,99,80,2,17,184,3472,7
1910,27,713,7,7,91,4110,9
1912,79,659,5,14,177,1529,7
1913,79,646,8,2,126,1695,7
1914,22,97,20,3,123,1724,14
1914,9,174,8,1,75,4869,9
1916,29,938,5,12,11,3163,10
1916,49,234,4,4,114,1830,10
1917,89,817,26,14,127,1649,1
1918,18,988,13,0,193,3573,12
1918,74,441,22,6,198,2383,7
1920,94,0,24,17,130,1959,7
1920,51,127,29,14,161,3422,13
1922,76,302,1,10,110,2698,9
1924,92,971,6,7,199,3670,13
1926,58,74,3,11,167,1477,2
1926,20,291,5,0,110,3633,12
1926,47,57,15,17,142,3608,2
1927,91,952,16,0,163,1236,14
1928,98,699,16,10,91,4911,12
1929,62,88,19,8,136,1953,2
1929,95,906,6,11,150,4953,4
1931,2,606,7,11,86,2235,13
1931,2,635,18,2,86,3068,4
1931,4,540,20,10,155,4287,14
1931,70,465,13,12,55,1710,8
1932,45,186,1,9,122,2701,1
1932,95,113,4,18,162,1492,14
1932,86,261,5,13,160,3457,5
1933,65,776,16,12,142,1848,12
1933,76,696,9,15,131,2626,4
1933,78,340,29,9,28,4346,13
1934,67,387,13,11,180,2372,14
1935,15,195,25,4,134,3085,10
1936,77,362,24,19,29,3716,12
1938,63,70,27,17,123,1902,6
1938,72,634,25,9,42,1291,3
1939,71,919,24,11,180,1973,5
1939,96,945,23,12,52,4253,11
1940,59,562,21,3,87,1247,14
1945,75,566,7,15,114,2293,11
1947,73,992,17,10,187,3563,14
1948,95,586,18,19,11,1707,4
1949,34,796,1,16,133,3309,13
1949,6,356,11,17,151,1499,11
1949,69,858,7,2,185,2363,8
1950,62,59,26,2,89,1395,9
1952,89,20,16,0,13,1852,11
1954,42,942,7,10,181,2842,13
1954,63,200,13,6,21,2453,3
1955,90,453,3,17,93,3678,12
1957,19,658,11,18,19,2991,4
1957,9,228,27,7,27,1895,9
1957,40,295,15,2,126,3973,10
1958,79,40,6,7,48,3831,8
1958,33,322,25,6,146,4983,14
1960,24,392,17,14,94,4851,14
1962,64,834,27,19,166,2045,7
1963,84,217,9,18,61,3578,9
1965,71,880,14,14,86,4385,7
1965,50,148,26,0,160,1474,5
1966,2,790,7,1,18,3604,8
1967,81,626,23,19,135,4426,8
1971,82,480,13,5,40,2490,7
1971,54,608,4,10,79,2308,7
1972,30,867,28,0,29,2881,9
1972,56,310,13,3,91,4617,10
1973,97,279,24,7,51,3021,1
1976,98,212,14,13,31,1817,1
1977,84,698,16,6,103,4098,10
1977,83,955,22,15,39,3274,9
1978,21,836,19,13,176,3422,8
1979,76,168,3,17,162,2935,10
1980,97,145,14,18,60,4092,13
1981,5,925,21,10,124,4755,2
1981,78,419,15,18,68,4540,13
1984,66,917,22,10,24,1476,12
1985,83,115,1,15,165,1016,4
1986,70,384,9,1,81,2707,5
1987,10,471,12,3,186,3959,2
1987,69,654,5,7,143,4619,6
1989,86,976,4,12,16,1443,6
1989,86,653,20,4,183,3911,9
1991,95,734,12,8,184,1895,11
1991,40,818,3,10,134,2480,7
1993,91,316,15,11,127,1625,9
1995,53,32,2,16,12,4547,8
1995,92,273,26,15,41,2357,14
1995,80,502,21,18,159,1276,10
2000,42,340,12,8,178,2589,1
2001,56,727,3,6,80,2433,11
2001,15,205,23,18,103,3736,8
2004,90,417,12,8,166,4374,2
2004,6,558,7,18,141,3437,2
2004,30,812,7,12,150,3901,5
2005,95,738,18,13,34,3848,11
2007,35,768,23,3,139,3514,10
2007,71,976,24,2,27,1005,1
2009,47,406,6,9,34,1925,1
2009,95,224,9,9,43,1069,1
2010,8,461,12,7,175,1374,10
2011,26,801,17,12,51,1417,1
2011,4,930,4,5,183,3307,14
2012,89,413,15,4,92,4060,13
2012,97,582,29,8,157,4676,2
2013,21,979,22,16,125,1161,12
2013,55,381,27,4,93,4877,7
2013,49,764,27,6,163,2052,9
2015,79,904,1,15,65,3864,7
2015,98,166,15,2,151,1476,12
2015,39,950,10,12,31,4705,4
2017,69,484,21,8,115,2447,9
2017,99,457,17,5,80,1409,7
2020,49,561,5,18,175,4148,7
2021,12,373,6,8,123,1565,4
2021,65,651,5,10,79,3134,10
2022,32,147,14,8,66,2893,8
2023,23,127,7,7,87,3239,9
2023,69,281,3,10,121,4894,5
2026,7,51,1,3,43,4215,5
2026,83,977,28,16,81,3016,13
2029,68,135,1,2,62,4670,9
2030,30,723,29,8,103,1779,3
2031,83,82,6,11,89,1089,2
2031,50,903,20,2,14,3578,11
2032,86,878,10,12,101,3866,8
2032,84,537,3,17,190,3021,11
2032,48,942,19,16,175,2166,8
2033,93,259,17,7,143,1655,2
2033,27,777,21,8,39,2727,9
2034,48,476,6,19,162,1440,7
2037,87,416,18,10,14,2813,5
2039,89,938,19,3,189,3615,2
2040,70,310,4,16,130,4450,10
2042,53,542,25,15,51,1476,5
2044,60,996,2,15,80,4940,4
2049,72,86,16,5,141,2984,9
2050,76,11,7,5,123,1409,4
2050,32,669,4,12,87,2343,13
2052,82,266,19,16,103,2580,3
2052,84,570,2,7,139,4835,1
2056,21,105,6,4,189,4919,14
2057,74,435,4,16,154,1126,2
2058,38,626,20,5,10,1967,6
2060,68,767,14,18,161,3606,12
2060,75,400,24,18,132,4601,12
2060,27,912,13,7,82,2919,13
2061,41,752,11,14,24,1248,12
2061,49,58,7,17,44,4095,8
2063,42,624,26,1,67,1332,4
2064,46,181,26,1,35,4233,4
2065,5,583,24,16,44,2974,2
2065,89,709,5,2,163,1445,4
2066,8,94,24,17,198,2715,12
2067,91,876,8,8,32,2818,5
2068,22,613,2,6,10,4979,9
2069,10,36,2,6,33,3053,12
2069,80,92,7,5,148,2291,14
2070,75,836,28,15,158,2849,9
2073,98,31,20,3,48,1369,3
2073,65,683,8,7,78,4292,3
2074,89,774,6,18,180,4757,13
2076,85,967,3,2,195,2959,6
2076,47,268,18,2,165,3668,11
2077,74,954,28,8,84,2668,9
2077,97,262,2,3,36,3549,4
2077,76,82,2,10,123,1137,11
2078,51,621,6,15,76,1278,2
2079,16,513,14,10,20,2798,11
2081,95,205,20,9,190,1999,14
2081,18,527,12,17,27,4332,8
2082,49,374,4,4,59,4550,12
2082,51,767,6,4,163,1508,12
2082,13,557,7,10,115,3428,5
2083,96,498,29,3,12,3152,1
2088,22,533,24,0,52,2852,8
2088,45,856,7,0,176,2294,5
2088,21,525,27,8,199,3007,3
2088,44,511,27,5,119,3729,3
2089,86,666,23,1,167,3789,14
2090,16,927,24,6,121,2096,11
2091,53,390,22,15,79,3888,12
2094,37,481,14,11,120,2809,7
2095,7,735,28,9,106,3315,14
2097,13,97,28,12,196,4305,9
2098,52,589,21,1,194,1061,13
2098,63,107,23,18,183,1148,10
2098,13,451,5,11,79,4994,1
2099,90,335,17,5,116,4784,3
2099,42,502,13,17,156,1695,1
2100,54,108,28,6,86,2648,14
2100,25,55,5,12,91,4729,4
2101,9,983,22,0,165,2496,13
2101,11,768,28,4,137,4382,8
2101,85,121,7,11,82,1158,10
2101,49,844,25,11,193,2314,14
2102,97,421,8,7,81,1344,8
2106,15,360,14,17,193,3417,4
2109,40,252,2,10,55,3790,9
2109,26,609,8,3,173,3470,1
2109,64,29,28,10,162,1833,8
2109,18,539,21,7,177,1948,9
2111,27,284,13,11,125,2930,9
2112,4,822,25,2,21,4966,4
2113,6,524,6,4,96,3580,3
2114,2,358,27,7,48,4078,12
2114,85,130,7,9,47,2990,1
2114,42,487,2,6,184,4734,14
2116,30,31,17,11,115,1820,13
2117,70,446,17,19,74,2037,1
2118,92,601,20,14,164,1967,12
2118,32,633,27,7,63,4417,10
2118,55,755,5,4,121,4526,13
2118,69,55,4,16,35,1085,11
2119,13,537,28,19,134,3607,6
2120,79,100,8,13,178,3225,10
2120,95,734,3,6,139,1016,14
2120,38,853,22,17,149,2788,13
2120,42,950,25,17,100,4846,3
2121,72,253,25,6,92,4053,4
2121,6,728,8,9,137,4522,13
2121,49,875,27,16,151,2075,10
2122,74,898,2,13,85,3151,1
2122,22,670,9,1,55,2631,11
2122,64,580,29,5,72,4469,8
2122,34,694,19,11,186,3467,14
2123,24,708,28,11,161,2911,13
2123,84,160,27,5,113,2758,12
2124,95,651,13,17,39,1796,14
2128,6,337,16,19,109,1563,8
2128,87,994,10,0,41,2536,2
2129,85,885,12,13,10,4271,10
2131,22,591,2,6,180,2292,1
2131,72,995,16,10,14,4324,12
2133,97,928,9,13,13,4403,5
2133,53,681,16,5,147,1663,7
2133,48,188,28,14,45,3190,5
2136,33,863,12,1,78,3666,6
2138,75,1,19,17,173,3585,1
2138,31,960,13,8,121,1312,4
2139,86,356,28,12,42,1966,1
2139,62,223,11,12,177,1653,12
2139,29,396,17,11,138,3600,6
2141,35,100,15,6,166,1447,9
2141,59,805,24,9,108,2825,12
2141,48,441,13,11,141,1647,6
2141,6,757,2,6,58,2787,7
2142,75,432,16,5,138,3408,14
2142,79,618,3,2,65,2670,7
2143,64,654,18,5,140,4622,13
2143,27,244,6,14,117,3343,14
2143,10,455,12,6,196,3416,14
2143,31,677,17,18,148,1814,6
2144,82,186,22,8,71,1739,9
2145,74,59,26,15,102,3241,6
2145,49,618,28,1,168,2044,13
2146,31,385,2,3,167,4648,6
2146,79,816,17,1,141,1795,2
2147,44,659,3,12,52,3895,4
2147,69,142,26,18,37,4303,7
2148,61,855,17,0,13,1933,11
2148,3,982,16,3,80,4327,5
2149,16,339,22,11,159,3661,11
2149,38,605,20,17,135,2557,2
2150,34,490,3,5,69,1375,1
2150,55,48,9,10,93,1007,11
2153,19,382,28,17,123,3578,14
2153,5,345,15,3,76,1703,3
2155,59,332,3,13,137,2730,12
2156,47,437,23,1,169,4756,11
2156,97,13,20,10,77,1653,2
2157,16,446,28,16,78,4301,7
2158,81,548,21,14,30,1676,2
2158,36,679,15,7,18,2950,12
2158,35,676,5,10,37,1773,6
2160,76,876,10,11,49,4116,12
2162,21,897,5,14,172,4177,5
2162,12,296,5,3,128,4809,8
2163,94,394,19,5,58,3312,14
2163,90,215,29,12,44,3010,10
2164,18,745,14,2,61,1387,13
2164,27,735,18,18,150,3404,12
2164,44,704,9,15,148,3972,2
2165,70,477,23,1,135,4918,4
2167,38,132,23,16,190,3010,3
2167,48,295,21,16,55,1939,1
2168,49,784,3,6,99,3654,12
2169,15,341,27,13,120,2582,12
2173,43,701,12,17,195,3017,1
2174,44,802,17,14,197,2781,3
2174,84,404,20,6,105,3814,2
2179,69,808,21,14,28,3346,11
2179,69,390,11,16,131,1151,4
2179,78,438,8,18,195,3326,12
2180,67,688,1,12,120,4117,10
2181,63,43,5,8,52,1724,6
2182,51,859,18,8,23,3311,5
2185,96,571,8,10,199,2601,10
2186,76,3,23,9,14,4266,2
2186,19,40,21,11,121,4008,7
2187,57,431,5,3,156,3970,14
2187,11,355,12,10,107,4153,6
2188,10,237,1,3,97,2187,3
2188,26,271,15,16,92,3690,2
2189,85,384,7,7,119,2322,7
2189,24,703,17,10,156,2031,13
2190,34,690,24,4,120,4053,10
2191,56,184,18,9,179,2875,8
2191,39,755,25,19,141,3622,9
2192,14,34,20,10,119,3024,12
2195,88,852,1,1,100,2879,9
2195,85,668,18,13,179,1446,13
2195,80,975,19,19,145,3013,5
2196,52,436,21,17,33,3493,11
2197,38,760,14,12,188,3483,11
2197,35,883,3,4,27,4111,9
2198,10,475,20,4,29,3264,13
2198,64,988,22,1,64,1893,14
2198,11,714,10,14,159,4802,13
2200,68,440,20,12,117,3515,12
2202,10,429,11,7,191,2403,1
2202,6,894,21,8,158,3474,4
2204,47,132,21,13,180,1835,11
2207,83,287,22,19,179,3203,14
2208,38,409,13,16,104,4421,8
2208,99,969,1,3,162,4922,8
2209,27,490,28,16,197,3374,8
2210,74,108,12,13,148,2891,12
2211,59,672,21,10,164,2466,5
2211,1,870,29,9,149,3139,4
2212,49,246,6,10,40,3255,3
2213,44,63,4,10,149,1418,8
2214,45,664,25,19,82,2494,3
2214,26,798,1,10,120,4782,5
2217,56,694,12,5,84,2358,14
2218,86,409,26,3,176,4868,7
2219,73,686,17,4,154,3129,4
2219,38,64,26,14,184,2269,2
2220,8,367,22,17,142,3854,12
2221,41,862,21,8,35,3189,3
2222,36,9,7,14,79,1826,2
2222,19,237,29,15,34,2495,4
2222,40,705,9,2,121,4298,4
2222,83,645,5,14,188,4291,12
2223,20,281,4,3,51,1720,9
2223,21,414,9,13,177,2607,7
2223,4,241,20,15,128,1310,7
2224,53,983,24,8,66,2247,13
2224,77,407,19,8,21,2065,5
2225,85,472,13,4,148,2903,12
2225,24,178,25,8,130,2175,11
2226,44,679,21,14,76,4579,7
2227,11,837,10,17,175,1851,10
2229,52,452,27,6,28,3638,10
2230,82,694,26,2,197,4975,14
2230,57,934,13,13,33,1101,6
2230,98,415,2,4,71,3285,3
2231,54,8,3,12,112,2078,6
2233,21,648,13,6,56,3627,13
2234,32,199,8,3,180,1577,6
2236,32,25,14,11,77,2554,13
2236,30,383,12,8,49,4768,8
2237,85,404,15,12,16,2593,8
2237,1,17,1,8,135,3431,6
2239,10,995,24,3,146,1411,8
2240,51,598,2,19,67,2934,8
2240,22,675,14,7,78,1622,6
2244,37,209,14,16,185,4980,7
2244,28,336,11,11,19,2154,9
2244,85,711,15,5,195,2657,2
2250,54,451,26,10,197,3032,4
2251,9,366,9,8,113,2532,8
2252,1,779,2,5,49,1941,11
2253,32,411,18,18,85,2920,5
2256,53,141,4,17,188,3764,1
2256,19,881,24,8,122,2727,12
2257,88,105,27,7,67,3513,8
2257,60,304,5,12,100,2502,5
2257,65,762,23,2,47,2240,10
2257,7,403,24,19,37,4606,6
2257,49,708,10,9,57,3245,11
2259,35,663,21,14,21,2059,10
2259,86,205,9,11,28,4742,6
2260,50,303,12,8,150,2895,12
2260,34,297,9,11,112,3552,14
2264,55,709,28,7,32,3056,11
2264,35,68,23,12,121,2588,6
2265,2,720,28,9,51,1445,14
2267,42,288,6,6,151,1303,9
2268,28,489,17,10,18,3434,9
2269,67,539,12,11,182,4858,8
2270,14,185,16,7,67,2796,11
2270,34,718,7,13,32,1805,3
2272,84,10,3,10,56,4662,4
2272,87,716,28,3,94,3209,7
2274,22,548,21,2,106,1042,8
2278,5,661,24,7,150,2478,12
2279,74,998,28,18,172,3549,10
2281,24,120,11,16,103,2385,4
2281,95,223,7,6,34,3416,11
2282,21,169,13,1,14,4075,8
2283,23,798,5,2,85,2199,13
2283,38,975,29,17,75,1097,8
2283,48,350,6,13,142,1158,10
2284,39,514,29,0,94,1130,5
2285,86,555,21,11,135,4348,5
2285,75,544,6,6,196,4830,2
2286,5,714,27,2,39,4704,14
2287,70,743,7,14,65,2107,5
2287,85,529,18,5,10,4775,3
2287,23,510,15,12,57,2342,6
2288,61,792,1,11,159,4502,12
2288,27,632,26,19,41,4710,9
2288,90,971,26,0,113,4653,10
2289,78,388,23,0,70,1469,5
2289,22,415,3,5,87,4453,3
2290,13,896,7,9,70,2736,13
2291,94,967,4,15,88,4519,12
2292,30,752,9,8,113,1999,5
2293,93,210,13,12,118,3438,6
2293,80,574,27,9,77,3226,10
2294,44,574,22,3,102,2108,10
2294,2,645,29,15,54,1980,2
2294,43,908,12,15,175,2171,6
2294,76,426,22,7,82,2367,2
2295,63,263,13,14,112,4159,9
2295,85,212,12,2,198,3857,4
2296,68,632,15,17,138,2856,1
2296,1,171,23,7,139,1475,8
2296,18,309,10,3,181,4492,9
2296,89,441,28,12,152,3844,5
2297,99,228,11,11,15,2661,2
2298,18,77,15,5,60,2428,4
2298,23,839,26,17,19,3237,3
2299,99,174,6,6,71,2849,6
2300,18,144,8,13,21,4649,11
2301,63,574,28,0,147,2672,11
2302,48,586,19,7,169,4791,3
2302,67,202,2,7,173,1715,11
2303,22,277,25,8,12,1611,7
2304,1,927,27,5,127,1316,2
2307,86,574,8,16,167,4420,12
2308,95,943,12,12,186,1044,14
2308,96,73,22,15,64,2454,7
2309,15,316,6,1,75,4112,4
2310,14,860,27,8,65,4561,4
2311,35,271,23,1,93,4071,8
2312,51,925,7,7,105,4922,14
2313,13,267,23,17,158,4869,3
2314,49,183,21,11,176,4077,4
2314,25,855,26,8,154,3628,14
2315,94,948,1,18,127,2527,1
2316,19,284,17,6,164,4936,2
2317,93,410,29,7,10,3410,10
2317,16,797,22,6,88,2903,13
2318,34,961,6,3,160,2853,6
2318,97,776,20,2,187,2868,6
2319,92,524,16,12,163,3034,4
2320,29,264,22,11,46,4651,2
2325,90,80,3,19,28,4897,10
2325,41,146,5,16,45,4112,7
2326,72,663,5,18,108,1330,10
2327,38,285,27,16,61,4715,4
2328,70,282,23,10,36,3950,8
2328,57,418,4,11,17,2913,6
2329,1,216,16,14,138,3257,13
2329,26,24,29,12,162,2662,11
2329,25,990,3,8,106,1410,7
2330,98,938,11,19,10,2085,12
2332,2,865,28,16,196,1731,4
2332,85,212,19,18,20,1318,10
2333,37,896,6,15,29,2960,13
2333,42,894,11,17,105,2076,8
2333,51,598,13,10,111,4699,3
2334,39,158,6,1,140,1258,1
2334,90,841,17,11,42,2910,4
2335,76,191,13,19,176,3928,6
2335,89,296,2,10,128,3169,6
2335,47,227,29,17,199,1199,1
2335,68,192,23,9,103,4277,13
2337,28,512,28,17,12,3991,2
2338,52,370,22,3,123,3774,11
2338,30,198,20,7,135,1119,12
2338,2,294,29,7,47,2218,6
2338,64,564,21,6,189,3038,7
2338,17,736,19,14,32,4894,11
2339,53,420,29,1,93,4910,7
2340,2,152,18,4,47,2435,5
2342,89,101,4,17,18,3626,14
2344,76,988,14,4,67,4713,3
2345,14,330,22,5,117,1555,4
2345,22,25,17,7,193,1354,8
2345,7,337,2,11,192,1016,9
2345,97,227,14,17,117,2055,14
2346,14,459,6,2,137,4532,7
2346,88,289,18,19,168,4308,4
2347,15,663,21,16,22,1424,12
2349,67,662,22,7,94,3520,1
2350,72,968,5,16,29,2393,3
2350,5,449,25,16,78,1687,2
2350,69,73,1,15,13,2360,13
2351,56,533,17,3,90,4101,10
2352,35,164,24,9,132,3018,4
2352,53,980,22,0,106,4168,13
2353,91,329,2,7,42,4244,11
2354,63,332,13,8,96,2449,7
2354,85,533,20,8,52,4562,2
2355,27,205,15,1,81,1829,5
2355,85,529,29,4,36,3794,10
2355,85,13,14,0,178,1773,14
2356,56,637,16,15,65,1758,14
2356,56,467,5,5,191,3335,11
2356,96,449,8,10,16,1060,7
2356,60,801,27,2,33,3310,7
2356,89,155,25,16,76,1679,9
2357,14,989,12,11,75,4768,3
2358,44,181,16,3,125,2102,6
2359,88,329,6,0,123,1703,13
2360,3,416,17,16,137,4709,10
2360,12,277,4,15,158,2065,14
2361,24,24,29,14,163,2319,11
2363,44,802,8,2,177,3290,13
2363,93,922,4,8,84,4784,5
2363,34,355,21,4,188,3269,1
2364,34,179,8,9,20,1704,8
2367,55,826,1,9,176,3009,7
2369,48,764,21,10,20,2928,10
2370,72,969,19,2,82,3007,14
2371,80,434,13,12,177,1670,12
2374,65,830,4,11,142,2150,14
2375,84,158,2,18,152,3460,6
2377,19,980,26,13,119,4166,2
2378,12,107,10,13,75,2886,5
2380,42,102,1,4,74,3892,10
2383,76,655,11,17,98,3064,4
2384,68,282,12,9,175,1053,6
2384,96,696,26,14,39,2530,13
2384,56,862,16,11,59,3970,13
2385,43,329,29,4,66,2076,13
2385,37,464,18,8,102,3719,4
2387,2,179,11,12,104,2026,4
2387,34,53,11,19,139,2346,13
2388,19,691,10,7,49,1834,1
2389,31,541,27,14,182,4526,13
2389,92,183,24,9,106,1295,5
2392,70,703,3,5,75,2413,8
2397,10,20,23,15,153,2534,3
2399,10,243,17,5,21,4443,9
2399,9,115,29,5,102,2427,8
2400,15,302,6,14,109,1469,1
2400,79,697,9,3,117,1458,5
2401,27,911,8,8,13,1537,10
2402,99,279,7,7,197,2168,1
2403,26,76,13,1,136,1858,11
2405,38,238,13,10,190,4879,11
2405,14,851,11,10,98,2506,13
2405,24,774,10,9,128,1144,1
2405,67,124,21,2,85,2816,4
2406,38,495,24,5,171,4200,3
2406,19,727,1,3,171,1805,7
2407,16,244,6,18,143,4286,10
2408,92,244,8,17,13,1010,10
2411,74,459,11,13,122,2039,9
2412,65,254,23,6,176,2215,11
2413,10,185,13,17,12,1987,12
2414,42,848,26,6,129,1236,5
2415,74,161,16,0,115,1197,9
2416,81,53,29,12,66,2513,4
2417,47,40,18,4,113,1090,1
2417,38,728,20,19,180,3964,7
2418,16,32,25,18,171,4984,4
2418,69,274,27,12,23,3436,14
2419,77,945,20,7,151,4123,6
2421,48,136,12,4,194,2932,3
2422,96,620,29,11,77,2382,13
2422,90,526,13,9,140,3452,3
2424,84,628,16,9,177,1138,11
2425,73,399,27,5,65,1808,10
2425,51,480,12,9,147,2994,6
2425,42,778,13,10,41,2582,6
2425,12,866,26,1,84,4722,10
2425,2,512,1,8,197,2168,8
2426,34,659,23,8,10,4831,6
2428,19,198,5,0,191,1270,14
2431,53,975,23,1,116,4263,2
