ProductID,StoreID,Price,CompetitorPrices,Discounts,SalesVolume,CustomerReviews,ReturnRate,StorageCost
1446,21,31.56,24.78,33.6,454,3,19.64,4.03
1447,66,13.98,31.12,37.45,5,1,2.04,4.74
1447,52,56.64,25.47,4.98,96,4,0.76,1.41
1448,33,37.09,15.74,19.13,487,2,7.64,2.01
1449,66,65.55,14.76,17.46,452,1,17.52,7.51
1449,48,73.8,29.42,10.57,339,1,13.68,1.67
1451,55,58.81,88.75,5.45,64,4,19.67,7.36
1452,35,7.87,94,32.45,42,1,12.47,9.76
1453,87,87.5,75.84,37.52,451,1,3.07,8.64
1453,54,58.08,21.29,49.75,437,2,17.62,9.09
1453,41,84.9,19.8,21.45,47,1,7.39,2.22
1453,1,20.17,38.48,9.45,446,2,1.55,6.84
1455,11,80.19,96.41,27.41,408,1,10.47,4.32
1456,92,66.94,68.03,43.63,295,1,2.74,3.05
1456,89,33.97,61.81,30.07,295,4,11.11,3.71
1457,76,86.45,57.31,42.07,99,2,11.21,7.41
1457,61,31.16,36.78,34.37,452,4,5.36,7.97
1457,81,48.08,89.08,28.99,147,4,12.26,6.02
1459,86,41.24,15.63,39.3,360,2,7.06,2.71
1459,89,49.13,36.68,8.19,319,4,17.64,2.13
1460,19,38.29,84.31,33.99,1,2,1.48,8.27
1461,51,42.98,68.68,41.09,133,2,3.35,6.89
1461,46,19.14,89.14,16.39,4,4,5.75,7.85
1462,39,56.9,12.67,16.18,328,3,2.14,5.29
1463,78,87.83,6.9,9.16,249,4,12.23,4.3
1465,46,26.69,26.94,42.21,49,3,9.81,3.31
1466,18,61.76,92,28.12,135,1,13.3,5.27
1467,77,41.21,58.51,19.74,404,1,9.13,2.2
1468,11,41.98,35.04,48.06,414,2,3.92,9.42
1469,80,37.48,63.84,36.92,47,1,16.17,6.57
1469,94,82.73,93.73,2.41,354,2,4.64,5.51
1471,80,7.77,8.69,29.62,106,2,19.06,7.35
1473,35,6.35,23.53,40.93,224,1,6.76,5.41
1473,82,94.03,7.74,19.41,287,2,12.45,3.81
1474,65,50.81,77.89,9.24,119,2,3.83,3.51
1474,1,15.1,15.54,46.09,205,4,7.47,4
1476,45,52.24,47.22,40.31,418,1,7.49,9.18
1477,47,55.94,75.36,24.33,379,2,11.97,2.33
1477,26,79.53,61.73,8.43,53,2,7.06,4.87
1477,54,59.54,39.74,26.67,437,3,18.68,9.47
1478,30,96.1,29.21,12.29,259,4,1.56,6.65
1478,7,24.72,78.6,27.75,83,1,5.17,7.91
1479,36,53.45,21.32,5.95,35,3,3.88,3.54
1479,27,88.35,77.5,33.16,457,4,19.18,8.37
1481,41,90.01,21.42,45.4,228,4,17.72,6.05
1481,78,18.67,66.96,23.04,324,2,9.16,1.63
1482,67,11.6,83.54,20.06,370,1,15.63,5.02
1483,74,31.16,16.88,40.44,104,2,8.93,5.6
1484,6,78.43,19.42,42.82,364,3,2.6,8.38
1485,55,35.61,61.29,22.77,340,3,4.28,5.29
1486,58,28.62,14.39,28.18,90,4,4.31,6.54
1486,13,37.97,61.1,38.86,159,3,6.16,2.31
1486,18,28.95,75.84,2.51,428,4,1.18,9.93
1486,40,97.82,40.68,42.92,342,1,1.28,8.48
1488,79,11.76,91.13,36,326,4,10,1.33
1490,77,63.75,66.92,20.13,429,2,10.7,6.17
1492,71,17.73,86.09,26.48,90,3,4.93,8.86
1493,57,92.09,48.14,40.77,133,1,19.55,2.16
1497,51,42.79,17,40.5,76,1,10.8,8.58
1498,40,34.74,8.79,49.04,152,3,7.12,7.19
1503,91,89.37,5.46,7.02,230,3,12.05,8.14
1503,15,39.18,15.9,11.9,301,1,9.96,8.44
1504,91,69.71,15.9,1.64,343,4,3.31,2.91
1507,84,7.12,56.95,11.75,136,3,7.44,8.92
1508,58,13.58,19.19,30.96,122,4,0.16,9.89
1508,97,14.05,73.06,7.3,323,2,11.43,4.22
1509,62,44.11,12.95,3.98,152,4,10.81,6.08
1513,32,86.8,22.93,31.52,243,3,1.08,8.28
1513,48,9.6,51.66,35.75,282,3,4.26,9.93
1516,64,87.41,88.47,31.4,167,2,18.92,6.61
1517,95,60.19,93.4,1.72,138,2,14.35,6.76
1518,29,28.37,81.77,32.13,336,4,17.71,3.28
1523,14,29.43,73.03,23.68,460,4,5.54,1.01
1523,26,90.25,36.47,18.32,9,3,4.64,6.94
1523,99,93.7,45.29,37.62,202,1,11.31,2.01
1524,97,97.13,9.16,23.56,141,4,4.22,6.63
1524,36,43.81,28.5,42.37,438,2,4.47,8.7
1526,8,92.69,66.48,23.32,302,1,15.94,5.95
1527,68,81.02,7.48,45.64,415,2,0.8,6.11
1528,78,45.81,15.85,3.6,384,1,10.37,2.83
1529,83,60.83,86.42,12.8,415,4,12.64,3.89
1530,29,63.34,45.96,1.54,341,2,8.3,9.14
1531,7,76.37,42.92,47.6,443,1,9.15,1.99
1533,1,68.71,23.94,3.47,54,2,9,7.59
1533,8,58.55,65.47,40.94,149,4,7.5,9.41
1534,49,78.48,59.03,35.26,373,1,7.02,1.46
1535,18,32.12,87.41,15.54,201,3,1.69,1.41
1536,54,49.95,27.98,2.33,482,1,2.37,5.14
1536,36,98.36,60.85,32.89,216,4,18.42,7.8
1536,87,72.84,84.27,46.55,324,4,9.61,8.79
1537,76,49.48,35.41,45.16,395,2,19.11,3.64
1537,60,84.77,74.08,24.12,142,4,19.02,9.59
1539,30,69.27,91.27,22.46,207,2,6.14,8.86
1539,96,63.26,46,12.93,361,1,14.63,8.62
1539,82,90.4,84.28,33.34,90,4,1.75,8.67
1539,42,77.58,91.25,11.18,183,2,12.91,3.02
1541,57,95.72,58.75,25.03,310,4,18.96,8.3
1541,60,44.74,69.2,38.69,256,3,18.16,2.47
1541,86,49.87,36.94,38.6,495,3,18.1,2.14
1542,69,95.3,52.17,26.82,447,1,1.26,3.54
1542,68,40.55,21.34,24.77,259,4,16.06,3.26
1543,82,51.78,50.45,5.74,18,2,11.2,4.35
1544,86,49.81,56.7,10.88,246,3,19.33,8.86
1544,17,17.15,32,41.51,232,4,6.4,4
1545,78,12.74,12.83,46.58,132,1,17.07,8.69
1547,45,54.75,37.8,37.8,232,3,2.4,1.75
1549,71,55.38,19.21,32.76,162,2,0.31,7.83
1550,57,14.75,12.49,15.93,478,2,13.62,2.04
1551,87,96.14,82.06,41.9,311,4,12.1,1.65
1553,70,25.17,25.02,42.56,450,3,11.49,6.42
1555,66,10.84,86.17,43.1,454,1,17.29,9.76
1556,59,61.36,61.94,22.87,254,1,13.83,3.18
1557,75,14.91,46.35,28.95,161,3,5.82,4.55
1558,97,26.77,75.62,24.17,215,4,13.12,8.29
1558,69,87.21,41.2,7.44,225,1,17.74,5.62
1560,84,48.43,74.16,46.97,136,2,13.66,8.05
1561,64,30.56,38.23,22.84,141,1,17.66,9.02
1563,62,7.07,89.26,22.67,212,2,5.35,2.36
1564,99,82.01,12.02,10.81,70,3,5.48,6.37
1564,66,67.48,72.43,15.96,393,1,2.07,1.83
1566,68,26.33,16.17,43.96,418,4,0.08,9.21
1566,10,68.75,9.51,25.16,430,4,4.94,6.68
1566,18,97.87,81.44,13.42,179,1,18.57,7.83
1566,57,97.98,99.55,34.48,420,2,11.49,1.63
1569,19,19.38,6.22,41.82,249,1,13.3,4.83
1570,33,8.47,95.98,37.37,277,4,13.45,2
1571,51,44.24,13.67,10.31,355,1,13.9,9.49
1572,43,63.43,97.75,49.01,81,4,4.7,8.82
1573,23,57.99,32.88,17.04,344,1,11.5,7.31
1574,96,23.26,86.63,17.78,244,4,16.73,6.52
1574,83,24.2,50.22,38.34,84,4,12.21,8.28
1575,79,81.78,62.13,39.56,447,1,3.22,7.42
1575,34,75.42,68.93,8.47,222,4,18.05,6.48
1576,41,91.56,45.89,30.84,80,4,14.4,9.99
1576,81,37.15,43.45,10.3,189,4,2.64,4.19
1577,15,50.56,22.6,16.64,222,1,8.63,3.74
1577,81,41.84,74.95,46.86,466,3,13.03,9
1578,95,25.85,7.19,31.03,136,3,9.53,1.96
1578,93,63.74,19.41,34.4,112,3,16.85,1.03
1580,85,23.48,97.37,19.71,470,4,13.15,5.89
1581,53,41.1,51.69,49.45,258,4,5.48,9.31
1581,46,17.26,24.37,13.49,14,3,18.51,3.03
1581,77,47.3,87.01,2.4,404,3,19.78,8.84
1584,40,18.66,25.51,26.16,371,1,12.82,8.67
1585,58,94.44,50.05,25.33,262,2,8.35,6.35
1585,39,85.24,29.53,32.68,12,2,5.76,9.47
1587,95,48.72,10.45,17.1,77,1,5.58,9.66
1588,25,16.46,92.41,3.75,441,3,14.6,7.74
1589,29,41.17,28.85,43.81,428,1,6.8,1.59
1589,2,41.97,89.51,27.58,125,3,2.62,1.34
1589,26,64.72,90.18,37.06,486,3,11.62,9.35
1589,67,68.12,76.77,0.95,411,1,13.81,9.29
1590,67,90.41,58.55,24.03,465,2,1.49,8.9
1592,46,77.22,28.78,27.92,295,4,16.49,3.75
1592,39,26.01,31.35,0.15,37,3,12.29,9.16
1593,1,42.32,97.9,14.95,168,2,0.97,4.52
1593,46,59.79,20.91,3.63,184,1,19.99,1.09
1594,11,52.26,13.72,46.53,406,1,13.38,6.71
1594,14,44.24,35.28,36.01,362,4,1.53,7.33
1595,14,28.78,29.48,24.51,11,3,11.2,3.53
1595,20,63.25,85.85,25.03,298,2,5.46,5.62
1596,71,92.83,36.24,34.83,53,2,5.07,7.22
1597,73,45.26,59.63,5.51,243,1,19.16,9.87
1600,44,31.58,11.65,16.68,175,1,0.37,8.5
1601,39,99.99,57.52,27.5,137,3,5.62,6.55
1603,5,97.75,81.75,37.94,409,3,5.62,5.58
1604,82,24.43,22.63,36.33,455,4,15.87,7.93
1605,99,24.54,68.4,30.81,109,1,1.26,2.84
1605,25,86.41,31.45,46.62,428,4,15.41,3.38
1608,47,57.43,89.69,22.3,308,1,4.62,4.43
1608,57,70.34,66.14,33.05,39,1,18.68,6.36
1610,81,70.78,43.63,8.8,226,3,18.38,7.38
1611,68,48.57,40.84,47.09,6,2,10.98,9.56
1611,3,38.19,92.56,2.81,234,3,5.25,5.94
1612,23,71.08,37.64,48.09,401,3,7.67,6.5
1613,77,16.67,11.64,44.46,116,1,9.02,2.65
1614,44,23.49,30.55,43.49,130,2,8.66,3.14
1614,30,75.92,96.91,7.71,146,4,15.41,9.65
1614,77,64.43,79.6,24.06,377,1,2.43,9.63
1614,26,65.59,91.16,5.43,343,1,16.08,1.04
1614,41,30.31,31.36,42.23,97,4,4.42,5.7
1616,97,57.01,72.94,5.58,330,3,5.59,9.28
1617,38,54.39,72.25,18.44,295,1,18.03,4.78
1620,70,83.34,70.25,29.16,204,2,8.97,7.23
1620,55,35.98,73.29,8.58,464,2,15.9,3.32
1620,67,78.79,15.36,39.86,114,3,19.41,4.2
1620,36,43.53,58.07,1.88,160,2,0.77,1.14
1621,36,95.57,79.34,16.39,478,2,14.28,9.54
1622,17,84.83,38.3,1.97,93,4,6.55,7.36
1623,30,11.39,94.85,20.09,221,1,7.79,1.25
1624,95,31.42,48.11,6.36,171,3,12.32,6.38
1628,2,14.74,67.28,4.61,5,4,2.85,4.75
1629,14,36.11,61.46,38.9,285,1,0.89,8.22
1631,5,86.04,52.73,8.03,497,3,9.01,2.62
1633,69,69.87,37.43,38.23,298,4,9.44,8.93
1634,56,60.95,87.51,5.26,154,3,1.48,6.87
1640,82,35.08,86.74,46.52,497,1,13.77,4.94
1643,47,51.65,73.29,11.62,401,4,7.73,1.78
1645,59,24.32,26.4,32.49,5,1,0.05,9.59
1647,60,51.48,87.17,41.33,370,3,8.6,1.03
1648,10,9.45,66.25,1.43,13,2,11.93,7.67
1649,18,73.54,37.72,27.48,480,3,3.45,4.5
1651,80,22.04,99.54,9.84,28,1,4.6,9.98
1652,98,74.15,33.33,47,346,2,12.74,9.63
1654,30,87.39,25.63,25.23,354,3,6.41,1.42
1654,27,28.21,9.1,2.28,268,1,3.93,2.36
1655,35,36.62,58.05,12.47,262,4,7.98,3.97
1657,28,95.28,50.68,32.41,206,3,5.26,9.76
1658,52,93.44,72.87,10.57,152,1,15.92,6.22
1658,29,78.73,40.72,22.23,127,4,14.96,7.4
1660,83,25.08,39.22,39.7,237,1,0.11,7.57
1660,63,81.39,11.37,20.66,378,4,6.86,6.01
1661,86,62.87,37.59,37.52,120,1,6.98,4.49
1661,88,59.23,96.74,49.11,366,4,8.25,9.98
1661,34,21.81,12.46,4.52,417,1,3.13,7.61
1663,19,84.63,93.03,42.74,303,2,16.72,4.71
1663,37,52.21,71.22,23.21,56,4,14.99,3.61
1663,73,66.66,16.07,35.3,163,3,17.72,3.91
1665,76,97.96,43.43,34.66,254,3,0.23,3.65
1665,72,97.4,61.82,3.51,92,4,10.39,7.22
1665,91,26.34,35.39,48.36,419,3,6.66,1.34
1666,44,62.2,8.1,48.48,286,2,16.95,4.87
1666,38,44.97,60.55,26.19,277,3,3.2,5.64
1666,83,49.97,16.88,14.51,353,2,6.84,7.12
1666,87,60.93,57.69,37.02,183,4,19.09,6.78
1668,85,67.51,50.39,47.28,304,2,12.4,5.9
1669,6,67.75,75.55,22.01,68,4,6.1,9.25
1669,69,26.33,6.27,29.54,491,2,14.53,3.01
1670,25,71.43,95.89,7.84,441,2,19.88,6.62
1670,27,73.63,59.73,26.88,463,3,3.09,5.07
1670,34,66.01,58.48,35.8,405,3,15.59,6.98
1672,90,59.37,92.78,14.11,394,4,6.54,8.53
1672,14,27.41,22.26,0.6,125,2,15.58,5.25
1672,49,31.72,36.18,31.91,319,2,7.72,4.96
1674,39,20.81,64.56,4.86,300,4,3.29,2.14
1674,19,80.56,50.75,6.25,81,1,1.6,3.77
1675,75,45.18,36.97,6,6,1,8.57,3.94
1675,93,35.53,77.82,28.42,14,1,2.36,1.51
1676,46,26.18,31.92,19.86,47,1,8.18,7.09
1677,6,95.62,65.73,33.05,496,3,18.92,8.02
1678,47,52.34,31.8,43.06,267,4,19.26,9.83
1683,7,32.45,73.92,14.49,337,3,19.79,9.42
1683,97,22.26,66.42,49.15,65,2,19.36,8.47
1684,21,48.13,12.32,25.04,95,1,13.12,4.67
1685,14,95.8,68.99,10.24,79,4,15.87,1.73
1685,10,98.69,99.34,49.73,237,4,9.83,2.75
1685,87,20.44,82.78,29.05,380,1,10.99,3.74
1686,37,61.4,58.51,15.26,412,1,10.56,1.98
1687,69,82.89,78.15,30.39,73,1,14.1,2.47
1688,10,13.32,38.27,20.26,486,3,19.49,5.12
1688,10,95.59,95.66,25.28,114,3,16.18,2.45
1690,32,7.33,8.98,42.34,164,2,13.93,9.76
1690,92,93.11,33.82,36.4,82,2,9.24,3.68
1694,37,80.99,82.78,7.94,317,4,9.16,6.13
1694,50,18.57,53.15,9.53,301,3,18.01,8.77
1695,82,85.25,75.86,14.89,56,3,7.96,6.31
1695,63,82.85,37.69,49.17,120,1,15.29,2.35
1696,51,93.62,28.5,17.63,297,2,13.75,3.7
1696,81,33.36,52.18,2.69,178,2,13.64,7.92
1701,74,70.35,9.89,15.7,448,3,12.34,3.05
1701,49,30.63,65.95,14.56,322,2,8.78,5.07
1701,23,29.18,48.93,35.41,371,2,9.66,6.37
1702,29,73.23,52.12,44.25,169,2,13.05,7.99
1705,50,48.01,29.1,44.48,343,4,3.9,5.3
1709,61,16.11,33.46,18.91,31,3,3.08,6.13
1709,11,77.52,76.85,32.54,155,2,13.95,7.83
1710,86,19.67,19.5,9.84,345,3,19.61,7.59
1711,78,75.66,29.17,28.7,242,4,11.46,9.31
1713,80,46.37,53.69,10.14,453,3,12.7,2.4
1713,71,32.24,53.09,43.97,82,4,11.53,2.48
1714,93,30.92,53,26.55,254,4,17.95,9.4
1717,42,55.37,13.35,16.72,227,4,0.64,6.39
1717,28,93.59,14.36,12.51,9,4,0.67,2.04
1717,49,69.15,51.63,1.23,111,3,13.81,3.33
1717,90,25.8,5.76,2.71,316,1,3.03,8.78
1719,76,99.21,47.24,22.25,259,1,6.16,5.01
1721,16,29.84,17.48,28.06,266,3,15.34,4.35
1722,11,16.25,10.62,7.45,127,1,7.44,6.46
1723,98,28.75,18.37,36.4,72,3,4.54,4.56
1723,79,32.35,25.87,48.89,447,2,4.03,4.49
1724,70,16.17,11.47,4.68,3,1,1.7,4.78
1726,6,40.9,33.67,20.83,282,2,15.04,1.35
1727,40,51.93,52.87,25.07,479,3,5.51,1.58
1729,54,14.96,51.93,16.73,257,3,1.63,8.91
1730,68,80.39,21.93,28.95,186,2,7.74,5.68
1731,36,45.21,62.32,37.91,294,4,0.52,4.73
1731,72,76.51,97.46,19.5,404,4,11.2,7.98
1733,97,10.76,21.85,9.37,254,4,17.74,9.4
1733,41,7.52,65.28,44.35,346,4,12.91,8.7
1734,10,41.4,9.46,16.89,289,2,11.02,7.82
1735,8,65.25,70.43,3.88,386,1,2.14,7.78
1736,14,10.21,15.55,26.32,395,1,13.15,3.47
1736,96,12.33,73.83,1.92,483,2,14.62,5.38
1737,16,14.34,44.67,13.63,25,3,17.86,3.62
1739,94,83.82,74.46,12.43,52,1,5.15,2.04
1739,84,83.31,80.84,24.81,58,3,11.09,9.86
1742,67,31.94,91.97,46.71,172,2,1.77,1.12
1744,98,20.49,60.88,28.59,441,4,13.93,6.01
1744,46,77.71,6.73,34.76,344,1,7.85,5.51
1745,22,55.27,47.47,36.73,203,1,16.46,4.4
1746,94,50.77,31.27,12.12,136,1,16.88,7.5
1746,95,18.44,13.05,18.67,413,3,7.76,7.2
1749,15,92.36,64.73,15.54,50,2,2.45,7.44
1749,97,52.76,52.78,44.96,47,2,0.76,7.52
1750,6,41.62,50.72,39.89,172,1,8.73,3.2
1750,47,47.9,67.27,26.59,106,2,4.52,2.22
1751,21,65.58,28.21,8.96,425,2,12.95,5.72
1752,13,96.13,17.42,44.72,350,4,14.4,2.44
1753,99,77.82,63.24,39.06,198,3,4.59,9.53
1756,80,92.72,67.78,48.27,117,3,2.87,8.59
1756,31,84.43,89.58,29.95,333,3,12.23,1.02
1756,98,96.98,39.63,20.02,154,3,17.65,3.92
1757,63,84.22,40.1,28.26,184,3,7.22,8.55
1758,24,47.47,95.23,24.56,282,4,14.54,4.02
1760,9,36.61,83.52,33.21,356,2,9.27,1.39
1760,93,39.03,21.29,12.87,387,4,9.16,5.73
1760,39,50.09,77.21,37.4,371,4,17.44,3.13
1760,47,92.36,78.76,28.36,80,4,12.53,9.09
1760,69,14.28,95.31,29.53,351,4,4.31,1.16
1761,41,30.34,86.39,46.64,447,2,16.42,2.18
1762,12,51.15,32.73,29.54,12,2,5.14,5.49
1763,7,38.97,59.03,24.57,350,2,0.8,4
1764,15,97.67,18.04,39.56,343,1,13.09,1.28
1770,87,97.65,62.12,16.93,248,1,0.97,4.97
1770,17,70.95,68.12,4.52,230,2,19.99,7.92
1771,16,43.04,89.19,16.75,365,1,16.15,8.39
1772,69,7.41,56.35,42.27,298,4,12.75,1.67
1772,31,77.71,63.86,1.04,381,4,3.41,2.74
1773,53,23.07,19.86,14.42,412,1,5.61,4.21
1774,78,73.65,31.49,1.41,163,4,19.54,8.44
1775,17,22.88,17.35,3.44,470,1,2.61,6.77
1775,68,44.17,36.02,47.18,187,1,16.24,7.43
1777,44,38.48,50.63,21.61,73,4,3.24,8.09
1779,57,84.73,16.41,26.27,290,1,5.04,6.46
1779,29,24.21,98.21,6.6,136,1,19.03,6.76
1780,36,71.6,86.08,46.92,427,2,9.43,6.47
1781,32,32.86,24.59,48.55,91,3,7.07,2.8
1783,1,28.23,79.16,22.45,191,1,15.4,9.82
1784,70,81.41,41.22,13.23,96,2,0.27,1.18
1785,90,49.09,38.38,25.1,345,2,19.03,8.67
1785,90,18.84,73.84,7.75,387,4,12.32,6.5
1788,37,21.25,87.3,44.75,284,3,3.05,1.63
1789,77,81.62,26.34,18.86,144,1,15.98,4.7
1789,82,94.96,57.61,21.79,90,3,8.71,6.92
1789,21,44.97,49.23,47.37,376,4,6.99,9.97
1789,59,42.49,99.31,13.9,51,3,14.78,6.6
1791,88,27.36,50.94,26.27,499,3,18.49,9.6
1792,76,82.58,13.62,21.78,253,1,11.04,9.98
1792,77,94.56,14.03,6.57,86,4,18.86,7.63
1795,40,75.21,18.58,16.09,383,1,12.38,1.9
1795,8,66.57,17.17,10.46,390,2,7.05,4.47
1797,72,7.11,78.89,25.5,429,1,14.65,4.29
1797,37,21.41,13.36,34.1,256,4,2.18,8.59
1800,5,92.52,54.27,44.23,281,1,2.8,5.04
1801,62,39.63,19.7,7.85,151,3,7.12,3.93
1802,42,47,67.37,1.34,200,1,8.87,8.01
1803,12,69.11,79.71,4.12,477,1,11.54,6.81
1803,55,17.59,24.2,47.69,225,4,19.48,4.9
1805,33,69.07,66.39,18.85,374,1,12.5,5.66
1806,68,33.48,30.07,19,304,1,0.95,2.83
1807,14,41.87,6.75,33.1,121,4,6.64,1.69
1807,82,53.46,36.47,34.97,314,1,8.84,4.4
1809,17,51.15,11.34,43.25,358,2,3.01,5.32
1810,10,91.05,53.32,22.02,283,2,9.19,1.43
1811,5,16.33,16.53,12.3,206,1,3.96,9.29
1813,41,20.07,22.47,4.6,214,2,18.09,7.72
1814,35,5.49,13.74,35.59,481,3,17.01,6.89
1815,23,28.99,50.07,25.2,168,3,9.9,4.6
1815,82,35.88,89.53,42.06,425,1,16.81,3
1817,91,9.85,63.85,26.13,186,3,13.57,1.73
1818,64,60.24,38.56,32.12,162,4,2.6,4.04
1819,27,78.65,87.32,44.45,32,4,10.64,6.54
1819,78,67.94,41.4,34.89,110,3,2.95,6.33
1819,33,19.38,88.4,28.88,310,4,19.15,3.8
1820,34,90.33,68.13,23.33,488,3,9.67,9.36
1821,96,98.29,31.29,1.62,85,1,17.37,6.4
1824,62,16.78,32.18,12.07,340,4,19.35,8.49
1824,26,8.58,30.18,24.94,143,1,0.33,2.99
1825,51,49.69,33.21,29.24,377,3,13.67,2.23
1825,83,51.61,99.18,32.96,370,3,1.64,9.95
1825,92,20.76,65.85,37.88,337,1,14.87,6.98
1825,95,52.58,93.66,14.57,315,4,6.34,9.11
1826,76,34.26,74.64,41.6,336,4,18.14,6.21
1827,52,81.94,27.54,42.5,105,2,1.93,6.28
1828,27,19.09,75.29,13.05,93,4,4.19,4.92
1829,49,80.76,45.59,27.32,11,3,17.06,8.45
1832,21,70.68,27.71,13.31,476,4,15.7,4.13
1834,52,43.97,20.1,8.97,89,4,18.46,8.72
1834,48,43.36,79.48,3.92,341,3,0.07,7.19
1835,4,95.67,80.39,15.49,386,4,3.2,6.8
1835,1,9.44,61.31,15.7,14,2,7.6,6.7
1835,11,22.38,96.09,19.54,305,3,8.91,6.57
1835,99,66.04,30.4,39.29,225,1,13.11,2.59
1838,86,70.35,33.05,4.69,301,2,3.28,8.71
1839,11,73.59,14.48,0.16,300,3,0.51,2.68
1839,31,81.67,17.26,48.88,192,1,5.69,2.44
1843,14,71.31,24.32,41.45,264,2,12.87,7.94
1843,17,64.05,68.64,28.05,180,2,14.71,7.28
1844,87,33.41,82.3,6.22,40,1,1.61,2.74
1845,49,40.43,8.8,30.69,238,2,9.02,1.69
1845,96,18.73,86.66,34.26,197,2,18,9.99
1846,90,45.95,48.73,3.94,176,3,17.88,4.59
1846,81,8.69,36.42,40.49,403,3,12.79,4.69
1847,28,68.96,20.7,26.55,443,3,12.26,3.56
1847,56,77.61,68.45,24.22,152,1,19.71,9.52
1847,95,62.83,44.77,27.91,366,3,17.8,9.1
1848,99,12.61,59.79,8.77,324,2,11.21,1.17
1849,28,11.21,56.66,37.76,125,2,4.94,6.36
1849,33,74.32,23.16,20.08,499,2,14.11,8.99
1852,84,99.54,74.13,15.62,455,2,8.33,7.14
1853,82,83.47,91.53,41.03,448,1,9.12,2.35
1854,53,82.07,76.76,35.51,251,2,7.89,1.93
1854,81,34.64,88.68,16.18,308,3,0.18,6.5
1854,92,12.61,91.8,9.41,352,1,3.61,8.2
1854,5,98.33,50.24,40,211,3,3.62,2.68
1855,77,24.13,74.79,34.22,329,4,18.26,6.08
1855,77,18.52,35.98,41.53,285,3,3.49,4.05
1856,1,42.5,13.74,42.04,136,1,18.33,6.08
1856,83,41.38,62.23,38.77,80,4,19.55,5.18
1859,54,55,72.61,25.62,93,2,18.1,5.09
1860,36,85.64,66.23,21.98,133,1,13.73,6.5
1861,79,21.48,65.1,47.96,221,4,8.74,7.25
1862,65,65.11,87.82,34.16,400,4,4.84,3.19
1862,15,60.37,61.67,13.15,138,4,13.57,1.9
1864,47,9.72,46.74,1.35,24,2,6.96,5.57
1865,93,92.75,29.22,18.81,450,4,16.74,1.4
1865,20,16.07,79.2,34.98,463,3,2.8,7.29
1865,68,68.53,62.11,24.02,165,2,17.33,1.48
1866,73,62.21,31.69,39.54,448,3,9.87,6.45
1866,8,85.61,32.22,46.97,477,1,12.5,8.56
1867,7,62.52,35.42,20.07,187,1,15.4,8.26
1867,70,38.09,59.76,29.11,405,2,12.83,6.12
1867,2,47.42,24.62,45.89,357,4,6.48,7.27
1867,60,17.62,15.69,21.91,350,3,12.86,1.1
1869,78,44.78,45.98,5.23,216,1,1.84,3.86
1869,67,99.56,40.92,24,440,4,11.27,7.66
1871,69,6.45,33.65,5.27,208,3,10.98,5.53
1872,64,76.52,29.18,26.35,168,2,14.38,3.81
1873,67,27.96,19.86,22.69,486,3,2.34,6.28
1874,94,14.17,89.47,33.51,127,3,2.84,6.51
1874,42,31.56,77.16,27.5,358,4,16.77,1.12
1874,65,29.76,44.82,6.54,431,3,13.63,3.86
1876,83,34.93,31.04,25.52,482,2,9.35,4.5
1876,62,67.98,79.97,28.32,99,1,5.45,5.28
1878,88,52.26,7.24,3.21,408,3,4.18,6.48
1878,2,46.83,82.34,2.85,420,2,17.2,9.21
1878,13,87.55,38.86,49.91,365,2,12.71,7.53
1878,24,55.59,77.37,42.95,113,2,14.25,7.64
1879,75,30.06,19.51,8.75,435,2,7.42,1.34
1879,38,94.98,98.95,30.64,299,1,12.51,2.68
1881,94,71.36,25.2,17.79,229,1,12.34,6.68
1882,2,23.75,55.26,47.39,120,1,4.94,1.4
1884,96,96.21,97.47,18.74,454,3,12.23,3.43
1884,27,35,83.12,46.03,489,3,5.37,3.9
1885,38,34.08,44.63,24.27,94,2,16.12,5.66
1887,81,26.97,19.93,43.49,278,1,11.21,9.9
1890,29,95.34,48.76,29.72,459,4,1.35,9.65
1890,73,48.6,68.88,45.16,416,3,2.72,8.01
1891,22,57.24,72.57,19.86,368,4,2.32,9.69
1891,68,48.21,67.7,23.49,419,1,8.73,6.92
1892,95,90.19,34.25,32.48,439,4,1.1,9.12
1893,5,13.26,56.8,32.33,50,2,9.57,9.2
1894,28,97.38,90.86,38.43,263,3,1.09,3.39
1894,2,33.71,38.84,12.8,351,4,8.89,6.93
1895,43,87.97,97.82,14.85,14,2,3.39,3.12
1895,77,61.37,88.76,48.86,485,2,13.47,3.75
1895,44,24.22,57.7,39.51,465,1,18.82,9.58
1895,40,51.4,48.88,10.75,448,4,11.36,6.5
1896,32,23.23,65.29,18.79,173,1,5.86,8.1
1898,90,47.69,41.09,16.81,286,3,1.78,3.82
1898,86,11.21,57.25,41.11,291,2,18.87,1.58
1898,4,34.07,94.7,20.3,139,4,3.45,7.6
1899,25,98.99,19.3,14.27,171,1,4.54,5.17
1900,44,75.07,82.78,20.32,137,1,15.75,5.38
1901,53,38.16,18.32,38.59,231,4,18.92,8.65
1903,30,97.71,35.57,26.97,130,2,7.51,2.5
1904,97,65.41,33.17,11.73,410,3,5.39,2.62
1907,30,13.98,61.29,36.14,260,2,18.58,9.37
1908,52,14.17,64.21,27.51,137,4,14.06,1.1
1909,64,60.55,32.46,5.34,425,2,7.86,9.89
1910,43,67.64,20.97,4.02,449,4,5.86,8.37
1912,30,37.74,76.59,25.02,485,4,18.01,4.3
